Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
TSBK,"Timberland Bancorp, Inc.",28.04,0.35790981,0.1,Neutral,25134,704757.36,234133895.773367,9.08703351,3.0868,288,Finance
WEYS,"Weyco Group, Inc.",24,-4,-1,Buy,31430,754320,234009343.35839593,15.17783554,1.5812,556,Distribution Services
LAZY,"Lazydays Holdings, Inc.",18.85,4.95545657,0.89,Neutral,353118,6656274.3,233935037.10285413,11.90308314,3.3708,1000,Retail Trade
CFFS,CF Acquisition Corp. VII,9.85,-0.10141988,-0.01,,7769,76524.65,233752828.99999997,,,3,Finance
TBNK,Territorial Bancorp Inc.,25.06,0,0,Sell,56798,1423357.88,233660936.7231638,13.00719122,1.9183,,Finance
TCFC,The Community Financial Corporation,40.8,1.94902549,0.78,Strong Buy,14515,592212,233315931.6788321,8.89650231,4.4737,,Finance
VWTR,"Vidler Water Resources, Inc.",12.72,6.26566416,0.75,Strong Buy,103515,1316710.8,233027451.4145544,24.40143655,0.5012,14,Producer Manufacturing
USAK,"USA Truck, Inc.",26.12,6.43846781,1.58,Buy,565468,14770024.16,232353398.24107856,9.13470245,2.8136,2100,Transportation
OBT,"Orange County Bancorp, Inc.",41,0.89104014,0.3621,Buy,3474,142434,231132413.79056948,9.50138054,4.3143,,Finance
IFIN,InFinT Acquisition Corporation,9.95,0.20140987,0.02,,528237,5255958.15,231081596.81086525,,,,Finance
AOUT,"American Outdoor Brands, Inc.",16.28,-2.97973778,-0.5,Strong Sell,469498,7643427.44,230930922.8175938,12.75788084,1.2322,317,Consumer Durables
TOAC,Talon 1 Acquisition Corp.,10.03,0.10079941,0.0101,,104819,1051334.57,230690000,,,,Finance
NC,"NACCO Industries, Inc.",32,5.5408971,1.68,Buy,51104,1635328,229561351.90538764,6.26582409,4.8653,2000,Energy Minerals
PBAX,Phoenix Biotech Acquisition Corp.,9.95,0,0,Strong Buy,1422,14148.9,229488054.8471178,,,,Finance
TRON,Corner Growth Acquisition Corp. 2,9.92,0.2020202,0.02,Buy,9475,93992,229400001.99999997,,,,Finance
NETI,Eneti Inc.,5.77,0.17361111,0.01,Sell,1812049,10455522.73,229306748.61604097,1.47451059,4.1016,,Transportation
PANA,Panacea Acquisition Corp. II,9.73,0.51652893,0.05,Neutral,138302,1345678.46,229092840,,,,Finance
CITE,Cartica Acquisition Corp,9.96,1.62020977,0.1588,,170455,1697731.8,229080008.0566229,,,,Finance
AFAC,Arena Fortify Acquisition Corp.,9.96,0.3021148,0.03,,36112,359675.52,229080001.00000003,,,,Finance
FNWB,First Northwest Bancorp,22.84,-2.26786478,-0.53,Buy,45527,1039836.68,228995581.82816657,13.48542762,1.6889,,Finance
MPRA,Mercato Partners Acquisition Corporation,9.91,0.20222447,0.02,Strong Buy,12009,119009.19,227930008.01617795,,,,Finance
SNDA,"Sonida Senior Living, Inc.",35.21,1.44050706,0.5,Buy,87095,3066614.95,226953974.48902196,0.73490275,48.3167,3416,Health Services
PLBC,Plumas Bancorp,39.01,-1.31545662,-0.52,Buy,31511,1229244.11,226921174.9505076,10.52631579,3.8,,Finance
NWFL,Norwood Financial Corp.,27.71,-1.80722892,-0.51,Buy,12455,345128.05,226568707.3666427,9.16126058,3.0425,,Finance
ZYXI,"Zynex, Inc.",5.92,-9.61832061,-0.63,Strong Sell,1289469,7633656.48,226485348.59060407,14.23113658,0.4251,,Health Technology
MAQC,Maquia Capital Acquisition Corporation,10.1,0.09910803,0.01,Buy,91029,919392.9,226179319,,,,Finance
NKSH,"National Bankshares, Inc.",37.09,-0.34927458,-0.13,Strong Buy,25173,933666.57,224911432.26881135,11.16182825,3.2862,,Finance
DLHC,DLH Holdings Corp.,17.59,1.97101449,0.34,Buy,109262,1921918.58,224587140.2265032,14.80297269,1.275,2300,Commercial Services
SANB,Sanaby Health Acquisition Corp. I,9.99,0.40201005,0.04,Strong Buy,77199,771218.01,224025745.98391965,,,,Finance
AMTI,Applied Molecular Transport Inc.,5.81,-13.15396114,-0.88,Sell,886007,5147700.67,223624512.39379087,,-2.6607,125,Health Technology
ACAQ,Athena Consumer Acquisition Corp.,9.96,0.20019919,0.0199,Strong Buy,10143,101024.28,223352997.9989955,,,,Finance
ALOR,ALSP Orchid Acquisition Corporation I,9.95,0.30241935,0.03,,454142,4518712.9,222755628,,,,Finance
FORA,Forian Inc.,6.84,-3.52609309,-0.25,Sell,223184,1526578.56,222718048.0744186,,-0.6764,18,Technology Services
MEAC,Mercury Ecommerce Acquisition Corp,9.86,0.2541942,0.025,Strong Buy,132390,1305365.4,222361481,,,,Finance
HURC,"Hurco Companies, Inc.",33.1,-2.53239105,-0.86,Buy,40930,1354783,221791677.03509855,32.13932317,1.0134,706,Producer Manufacturing
RNER,Mount Rainier Acquisition Corp.,9.98,0.30150754,0.03,,232227,2317625.46,221143806.00000003,,-0.0106,2,Finance
SUNS,SLR Senior Investment Corp.,13.76,0.95377843,0.13,Sell,125785,1730801.6,220834704.0587803,11.93231632,1.1406,,Finance
HBIO,"Harvard Bioscience, Inc.",5.41,0.74487896,0.04,Sell,404486,2188269.26,220784893.85036492,,-0.047,459,Health Technology
ISAA,Iron Spark I Inc.,9.98,0.1003009,0.01,Sell,201151,2007486.98,219967182.9974887,,,,Finance
RICO,Agrico Acquisition Corp.,10.1,0,0,Buy,5204,52560.4,219233115.01976284,,,2,Finance
LUNA,Luna Innovations Incorporated,6.85,0,0,Sell,216250,1481312.5,218978690.94840667,,-0.0084,426,Electronic Technology
GGAA,Genesis Growth Tech Acquisition Corp.,9.95,0.20140987,0.02,,68212,678709.4,218900009.01358828,,,,Finance
IIN,IntriCon Corporation,23.92,37.31343284,6.5,Strong Buy,2853472,68255050.24000001,218703910.40402347,,-0.0111,,Health Technology
BRPM,B. Riley Principal 150 Merger Corp.,9.89,0.10121457,0.01,Sell,273189,2701839.21,218395937,,,,Finance
ATLO,Ames National Corporation,23.94,-0.08347245,-0.02,Sell,52107,1247441.58,217666475.712,9.06211844,2.6208,,Finance
VTAQ,Ventoux CCM Acquisition Corp.,10.08,-0.1980198,-0.02,Buy,143312,1444584.96,217350002.99702677,84.22370618,0.1198,4,Finance
TPBA,TPB Acquisition Corporation I,9.64,0.10384216,0.01,Buy,1289,12425.96,217337398.86663207,,,,Finance
OXUS,Oxus Acquisition Corp.,9.94,0.35335689,0.035,Strong Buy,182862,1817648.28,217313233,,,,Finance
LNFA,L&amp;F Acquisition Corp.,10.07,0,0,Buy,81515,820856.05,217134370.50223327,120.51435407,0.0836,,Finance
DSAC,Duddell Street Acquisition Corp.,9.92,-0.01411091,-0.0014,Buy,39608,392911.36,216999996.99697277,,-0.0503,,Finance
SZZL,Sizzle Acquisition Corp.,9.96,0.50454087,0.05,,4697,46782.12,216835167.99598196,,,,Finance
GAPA,G&P Acquisition Corp.,9.91,0.1010101,0.01,Buy,14262,141336.42,216781247.00000003,43.83016364,0.2261,,Finance
MRBK,Meridian Corporation,35.48,-0.11261261,-0.04,Buy,16067,570057.16,216711828.62157437,5.97488111,5.9166,,Finance
CENQ,CENAQ Energy Corp.,9.96,-0.1003009,-0.01,Buy,1518707,15126321.72,216652417.99999997,,,4,Finance
RMBI,"Richmond Mutual Bancorporation, Inc.",17.46,2.88744844,0.49,Strong Buy,42597,743743.62,216503999.99999997,18.13643927,0.9825,,Finance
CLAQ,CleanTech Acquisition Corp.,10.02,-0.00099799,-0.0001,Buy,8947,89648.94,216056250,,,,Finance
PMVC,PMV Consumer Acquisition Corp.,9.86,0.20325203,0.02,Buy,20795,205038.7,215687508.00812185,51.70603675,0.1905,,Finance
MFIN,Medallion Financial Corp.,8.56,2.63788969,0.22,Strong Buy,345159,2954561.04,215484187.8285714,,2.1664,,Finance
BRIV,B. Riley Principal 250 Merger Corp.,9.71,0.4032675,0.039,Buy,258617,2511171.07,215197880,,,,Finance
ARCK,Arbor Rapha Capital Bioholdings Corp. I,9.98,-5.26815377,-0.555,Strong Sell,375092,3743418.16,215193740,,,,Finance
THAC,Thrive Acquisition Corporation,9.97,0.20100503,0.02,Buy,51751,515957.47,214978131,,,,Technology Services
WLFC,Willis Lease Finance Corporation,35.38,1.37535817,0.48,Sell,18610,658421.8,214970664.8907563,,-0.7771,232,Finance
FNVT,Finnovate Acquisition Corp.,9.9,0.20242915,0.02,Neutral,272132,2694106.8,214953739.52011287,,,,Finance
ASAX,Astrea Acquisition Corp.,9.75,0,0,Neutral,366326,3571678.5,214865633.99077868,,,,Finance
CHMG,Chemung Financial Corp,45.8,-1.05854396,-0.49,Neutral,22709,1040072.2,214756210.00218385,8.11821857,5.6404,,Finance
PIPP,Pine Island Acquisition Corp.,9.82,0.1019368,0.01,Sell,114590,1125273.8,214457014.00000003,38.55516294,0.2547,3,Finance
BSVN,Bank7 Corp.,23.63,-0.71428571,-0.17,Buy,42967,1015310.21,214357577.09319684,,2.5605,,Finance
APN,Apeiron Capital Investment Corp.,9.93,0.3030303,0.03,,65506,650474.58,214115628.48770696,,,,Finance
MNTN,Everest Consolidator Acquisition Corporation,9.91,0.1010101,0.01,,22533,223302.03,213684374.5002522,,,,Finance
CPS,Cooper-Standard Holdings Inc.,12.57,-5.4887218,-0.73,Sell,1228382,15440761.74,213616111.83559325,,-18.9129,22600,Producer Manufacturing
DUNE,Dune Acquisition Corporation,9.905,-0.15120968,-0.015,Buy,55860,553293.3,213576554.49595955,42.38013699,0.2336,,Finance
INKA,KludeIn I Acquisition Corp.,9.9,0,0,Buy,86822,859537.8,213468741.99999997,,-0.0128,4,Finance
KSI,Kadem Sustainable Impact Corporation,9.74,0.51599587,0.05,Strong Buy,18949,184563.26,213062495,,,,Finance
HAIA,Healthcare AI Acquisition Corp.,9.88,0.20283976,0.02,,659688,6517717.44,213036526.9848332,,,,Finance
PGRW,Progress Acquisition Corp.,9.81,-0.10183299,-0.01,Buy,26133,256364.73,212999630.00000003,197.98387097,0.0496,3,Finance
ARL,"American Realty Investors, Inc.",13.175,1.81607419,0.235,Buy,12690,167190.75,212803155.4070632,20.57833537,0.6536,,Finance
TCOA,Trajectory Alpha Acquisition Corp.,9.8,0.92687951,0.09,,800,7840,211312504.55813953,,,,Finance
PHIC,"Population Health Investment Co., Inc.",9.8,0,0,Sell,448,4390.4,211312493.01425663,110.70316027,0.0886,,Finance
SPTK,SportsTek Acquisition Corp.,9.77,0.30800821,0.03,Strong Buy,155045,1514789.65,210665630.005123,5422.22222222,0.0018,,Finance
CVLY,"Codorus Valley Bancorp, Inc",22.2,0.81743869,0.18,Strong Buy,20279,450193.8,210278395.02242148,14.87459979,1.5072,,Finance
NGC,Northern Genesis Acquisition Corp. III,9.73,0.20597322,0.02,Neutral,122042,1187468.66,209742299,,,,Finance
ISTR,Investar Holding Corporation,20.21,0.4473161,0.09,Buy,39882,806015.22,209042019.19780767,26.558158,0.7656,,Finance
TREC,Trecora Resources,8.85,-0.56179775,-0.05,Buy,62605,554054.25,208952852.08239275,,-0.012,263,Energy Minerals
HROW,"Harrow Health, Inc.",7.76,0.64850843,0.05,Sell,184104,1428647.04,208765441.08421052,,-0.3645,125,Health Technology
CLBR,Colombier Acquisition Corp.,9.68,0.41493776,0.04,Strong Buy,826199,7997606.32,208724991.00928795,,,,Finance
PEPL,PepperLime Health Acquisition Corporation,9.81,0.10204082,0.01,Strong Buy,151601,1487205.81,208462494.00611,,,,Finance
APXI,APx Acquisition Corp. I,9.92,0.3033367,0.03,,4101,40681.92,208320001.99999997,,,,Finance
ESEA,Euroseas Ltd.,28.55,2.58713618,0.72,Buy,319114,9110704.7,208259144.91734084,4.78909777,5.9687,,Transportation
FTHM,Fathom Holdings Inc.,12.85,1.18110236,0.15,Sell,120625,1550031.25,208121265.1117964,,-0.7295,38,Technology Services
SMTI,Sanara MedTech Inc.,27.195,4.67667436,1.215,Neutral,15569,423398.955,207553430.04976305,,-0.6375,41,Health Services
ODC,Oil-Dri Corporation Of America,30.06,-3.00096805,-0.93,Strong Sell,35626,1070917.56,207509007.66441596,27.56630991,1.095,847,Process Industries
GFOR,Graf Acquisition Corp. IV,9.66,-0.61728395,-0.06,Strong Sell,69557,671920.62,207234780.48347107,,,,Finance
CLPT,ClearPoint Neuro Inc.,8.74,0.80738178,0.07,Sell,465597,4069317.78,206610243.18501177,,-0.5798,27,Health Technology
LINC,Lincoln Educational Services Corporation,7.65,0,0,Buy,452113,3458664.45,206555253.7937743,6.20423272,1.2427,,Commercial Services
XAIR,"Beyond Air, Inc.",6.92,-19.25320887,-1.65,Sell,881739,6101633.88,206433290.7279895,,-1.1934,41,Technology Services
WNEB,"Western New England Bancorp, Inc.",9.11,-2.77481323,-0.26,Buy,83856,763928.16,206400861.16043955,8.9268197,1.0231,,Finance
EXTN,Exterran Corporation,6.19,7.27902946,0.42,Buy,1099249,6804351.31,206148976.54290432,,-3.4815,3500,Industrial Services
MLP,"Maui Land & Pineapple Company, Inc.",10.57,1.43953935,0.15,Buy,18392,194403.44,205457480.31644356,3169.6969697,0.0033,17,Finance
BELFA,Bel Fuse Inc.,19,5.65769132,1.0174,Strong Buy,4708,89452,204289060.20997372,8.80639793,2.1632,,Electronic Technology
BSAQ,Black Spade Acquisition Co,9.65,0.05184033,0.005,Sell,535,5162.75,203856238,,,,Finance
NECB,"NorthEast Community Bancorp, Inc.",12.44,1.71708913,0.21,Buy,82940,1031773.6,203741518.01483923,16.12817444,0.7521,,Finance
OPBK,OP Bancorp,13.45,-0.1484781,-0.02,Buy,372233,5006533.85,203603520.21244308,7.02296584,1.8966,,Finance
KMPH,"KemPharm, Inc.",5.8,-1.02389078,-0.06,Sell,916822,5317567.6,203032725.65905097,,-3.9802,22,Health Technology
AACI,Armada Acquisition Corp. I,9.8,-0.1019368,-0.01,Strong Sell,23596,231240.8,202952999.99999997,,,,Finance
MG,Mistras Group Inc,6.87,1.77777778,0.12,Sell,209405,1438612.35,202378124.81595093,48.98572502,0.1386,5400,Industrial Services
HSAQ,Health Sciences Acquisitions Corporation 2,9.88,0,0,Neutral,33012,326158.56,202046010,,-0.0187,,Finance
TSQ,"Townsquare Media, Inc.",12,6.10079576,0.69,Neutral,79904,958848,200882174.6243739,11.63332686,1.2933,2257,Consumer Services
BWMN,Bowman Consulting Group Ltd.,16.2,-8.31918506,-1.47,Sell,70526,1142521.2,200711182.4585126,,,750,Industrial Services
BPRN,The Bank of Princeton,29.61,-1.06916138,-0.32,Neutral,27626,818005.86,200591244.94285715,8.91260193,3.3774,,Finance
NPCE,"Neuropace, Inc.",8.21,4.45292621,0.35,Sell,192153,1577576.13,199617949.23625,,,152,Health Technology
MEC,"Mayville Engineering Company, Inc.",9.75,-5.52325581,-0.57,Sell,171523,1672349.25,199258002.63157892,28.93118594,0.348,2150,Producer Manufacturing
VHNA,Vahanna Tech Edge Acquisition I Corp.,9.91,0,0,,8660,85820.6,198299099.00000003,,,,Finance
MRAM,"Everspin Technologies, Inc.",10.1,0,0,Buy,980443,9902474.3,198044368.38842976,,-0.0504,89,Electronic Technology
SAMA,Schultze Special Purpose Acquisition Corp. II,9.77,-0.9127789,-0.09,Strong Sell,19340,188951.8,197842509.00000003,,,,Finance
SNFCA,Security National Financial Corporation,9.71,-0.51229508,-0.05,Buy,42330,411024.3,197681745.5862786,5.28426257,1.8881,1708,Finance
PRLH,Pearl Holdings Acquisition Corp,9.84,0,0,,10351,101853.84,196800003,,,,Finance
BNNR,Banner Acquisition Corp.,9.8,0.10214505,0.01,Buy,1266,12406.8,196122506.99286443,,,,Finance
COFS,"ChoiceOne Financial Services, Inc.",25.78,1.45611964,0.37,Sell,4532,116834.96,195263782.99999997,8.9020979,2.873,,Finance
JAQC,Jupiter Acquisition Corporation,9.61,0.10520943,0.0101,Neutral,78698,756287.78,195058975,,,,Finance
CECE,CECO Environmental Corp.,5.45,-1.62454874,-0.09,Sell,177927,969702.15,194953484.1495327,95.70661896,0.0567,730,Producer Manufacturing
IOBT,"IO Biotech, Inc.",6.76,-7.65027322,-0.56,Sell,13813,93375.88,194791205.28301883,,,,Health Technology
LEE,"Lee Enterprises, Incorporated",32.63,-3.60413589,-1.22,Buy,66610,2173484.3,194376596.91010523,9.5944458,3.3898,5130,Consumer Services
FNWD,Finward Bancorp,45.39,-4.40185341,-2.09,Neutral,18828,854602.92,194022365.4300861,10.42775206,4.3413,,Finance
HBB,Hamilton Beach Brands Holding Company,13.93,-5.81473969,-0.86,Sell,150034,2089973.62,193445354.16760167,7.14572059,2.0124,700,Consumer Durables
ESSA,"ESSA Bancorp, Inc.",18.35,2.80112045,0.5,Strong Buy,28072,515121.2,192480303.49520043,10.33376123,1.7146,251,Finance
WMPN,William Penn Bancorporation,12.62,0.96,0.12,Buy,26653,336360.86,191452550.6581059,44.48411282,0.2801,105,Finance
BOCN,Blue Ocean Acquisition Corp,9.83,0.2038736,0.02,,222670,2188846.1,190765896.9918947,,,,Finance
OLIT,OmniLit Acquisition Corp.,9.9501,0.30342742,0.0301,,260735,2594339.3235,190710249.66666335,,,,Finance
ALPA,Alpha Healthcare Acquisition Corp. III,9.642,0.02074689,0.002,Strong Sell,20233,195086.586,190612808.25155923,,,,Finance
IMRX,Immuneering Corporation,7.34,-6.49681529,-0.51,Sell,373335,2740278.9,190403747.83190885,,,,Commercial Services
FNCB,FNCB Bancorp Inc. Common Stock,9.51,0.42238648,0.04,Buy,26477,251796.27,190103728.43365696,8.73210249,1.0624,,Finance
PKOH,Park-Ohio Holdings Corp.,15.01,-9.90396158,-1.65,Strong Sell,149786,2248287.86,189127365.4258065,,-0.1078,6500,Producer Manufacturing
BLNG,Belong Acquisition Corp.,9.73,0,0,Sell,65083,633257.59,189126874.5007696,,,,Finance
SSBK,"Southern States Bancshares, Inc.",20.95,-0.23809524,-0.05,Buy,14794,309934.3,188819370,9.31359474,2.2871,,Finance
ABGI,ABG Acquisition Corp. I,9.7501,0.2065776,0.0201,Buy,179774,1752814.4774,188494290.25494355,,-0.0319,,Finance
ATAQ,Altimar Acquisition Corp. III,9.71,-0.10288066,-0.01,Strong Sell,3752,36431.92,188434685,,,,Finance
ARYD,ARYA Sciences Acquisition Corp IV,9.81,0.61538462,0.06,Sell,767930,7533393.3,188219572.00714284,,,,Finance
CCAI,Cascadia Acquisition Corp.,9.72,0.10298661,0.01,Sell,433,4208.76,187717124.6138002,,,,Finance
TELA,"TELA Bio, Inc.",12.94,4.77732794,0.59,Buy,47407,613446.58,187676203.41176468,,-2.2448,108,Health Technology
OCAX,OCA Acquisition Corp.,10.03,0.0998004,0.01,Buy,8663,86889.89,187435617.99999997,36.04024434,0.2783,2,Finance
MNSB,"MainStreet Bancshares, Inc.",24.83,-3.30996885,-0.85,Buy,21681,538339.23,187361729.60983473,9.36579841,2.649,138,Finance
MTRX,Matrix Service Company,6.98,3.25443787,0.22,Sell,590238,4119861.24,186947192.3044776,,-2.4802,2717,Industrial Services
KIRK,"Kirkland's, Inc.",14.49,3.5,0.49,Sell,753001,10910984.49,186853642.04945457,6.80389925,2.1535,4700,Retail Trade
NVAC,NorthView Acquisition Corporation,9.83,0.51124744,0.05,,1478497,14533625.51,186524256.9928862,,,,Finance
MHUA,"Meihua International Medical Technologies Co., Ltd.",7.79,-4.18204182,-0.34,,187089,1457423.31,186492613.53101736,,,,Health Technology
RACB,Research Alliance Corp. II,9.71,0,0,Sell,1101,10690.71,186300910.01027748,,-0.0161,,Finance
VABK,Virginia National Bankshares Corporation,34.99,-0.02857143,-0.01,Sell,9192,321628.08,185738631.9588922,15.9742921,2.1556,,Finance
ARYE,ARYA Sciences Acquisition Corp V,9.64,0,0,Sell,34687,334382.68,184957870.00000003,,,,Finance
CALB,California BanCorp,22.42,-1.55872667,-0.355,Buy,35537,796739.54,184882042.95656103,13.73097235,1.6258,,Finance
ASPS,Altisource Portfolio Solutions S.A.,11.57,-9.75039002,-1.25,Sell,82220,951285.4,184013018.3001687,,-4.1811,,Finance
RNGR,"Ranger Energy Services, Inc.",10.15,5.61914672,0.54,Buy,70990,720548.5,183246869.5076923,,-2.0662,700,Industrial Services
FSFG,"First Savings Financial Group, Inc.",25.49,-1.77263969,-0.46,Sell,4920,125410.8,182758859.90395257,7.58688938,3.3679,590,Finance
APRN,"Blue Apron Holdings, Inc.",5.61,2.93577982,0.16,Sell,1750131,9818234.91,182548670.270115,,-3.9542,1988,Retail Trade
RGCO,RGC Resources Inc.,21.655,0.25462963,0.055,Sell,20062,434442.61,182382222.38848263,20.25550824,1.0817,99,Utilities
CLOE,Clover Leaf Capital Corp.,10.05,0.09960159,0.01,Buy,6687,67204.35,181934571.8494517,,,,Finance
BLSA,BCLS Acquisition Corp.,9.83,0.10183299,0.01,Sell,16197,159216.51,181424938,,-0.0408,,Finance
MLAC,Malacca Straits Acquisition Company Limited,10.0898,-0.29841897,-0.0302,Buy,139133,1403824.1434,181301088.23918572,,-0.062,50,Finance
MITA,Coliseum Acquisition Corp.,9.65,0.31185031,0.03,Sell,21812,210485.8,180937507.03645837,,,,Finance
AMCI,AMCI Acquisition Corp. II,9.65,0.15256401,0.0147,Sell,170343,1643809.95,180937497.0031056,,,,Finance
TNP,Tsakos Energy Navigation Ltd,8.61,10.24327785,0.8,Buy,2356739,20291522.79,180551284.8384798,,-6.1218,,Transportation
ESCA,"Escalade, Incorporated",13.37,0.0748503,0.01,Sell,69685,931688.45,180405853.0168453,7.4137148,1.7735,676,Consumer Durables
SRTS,"Sensus Healthcare, Inc.",10.84,1.59325211,0.17,Buy,1789374,19396814.16,180131245.79883945,41.77777778,0.2496,,Health Technology
RAM,Aries I Acquisition Corporation,10.02,0.06791036,0.0068,Buy,11427,114498.54,180046871.37279183,,,,Finance
APMI,AxonPrime Infrastructure Acquisition Corporation,9.6,-0.20790021,-0.02,Strong Sell,185950,1785120,180000007,,,,Finance
NGS,"Natural Gas Services Group, Inc.",13.8,11.83144246,1.46,Strong Buy,276323,3813257.4,179934323.74717838,,-0.4112,229,Industrial Services
PTRS,Partners Bancorp,10.01,0.2002002,0.02,Buy,50956,510069.56,179581302.40812185,24.8549079,0.3972,220,Finance
CFFI,C&F Financial Corporation,50.578,-1.08579162,-0.5552,Neutral,3001,151784.578,179327020.10847595,6.3234443,7.9482,,Finance
BSET,"Bassett Furniture Industries, Incorporated",18.08,4.87238979,0.84,Buy,210902,3813108.16,177544634.47120416,9.38523695,1.8329,2219,Consumer Durables
SGII,Seaport Global Acquisition II Corp.,9.88,0.10131712,0.01,Strong Buy,66327,655310.76,177531252,,,,Finance
CVRX,"CVRx, Inc.",8.66,-4.09745293,-0.37,Sell,265232,2296909.12,177336010.94749126,,-2.1158,109,Health Technology
CUE,"Cue Biopharma, Inc.",5.54,-7.51252087,-0.45,Sell,1296916,7184914.64,175955637.6373429,,-1.5181,50,Health Technology
AKUS,"Akouos, Inc.",5.1,-7.10382514,-0.39,Sell,278240,1419024,175918849.16015625,,-2.1626,69,Health Technology
CHRA,"Charah Solutions, Inc.",5.25,-0.19011407,-0.01,Strong Buy,40723,213795.75,175390989.62264153,,-1.6516,573,Industrial Services
VCKA,Vickers Vantage Corp. I,10.14,0.09871668,0.01,Buy,8735,88572.9,174915006,223.34801762,0.0454,,Finance
VECT,VectivBio Holding AG,5.14,-10.91854419,-0.63,Sell,22357,114914.98,174835025.3430127,,-2.569,,Health Technology
LYTS,LSI Industries Inc.,6.56,0.92307692,0.06,Sell,99786,654596.16,174770275.10229006,23.07963354,0.2922,1335,Producer Manufacturing
BMEA,"Biomea Fusion, Inc.",6,-12.79069767,-0.88,Sell,247507,1485042,174693724.4519393,,,23,Health Technology
FLAC,Frazier Lifesciences Acquisition Corporation,9.79,0.10224949,0.01,Neutral,5439,53247.81,173782285.99999997,52.80474649,0.1854,4,Finance
JWAC,Jupiter Wellness Acquisition Corp.,9.88,0.10131712,0.01,,882258,8716709.04,173690406.9893886,,,3,Finance
OMEG,Omega Alpha SPAC,9.78,0,0,Buy,6542,63980.76,173604785.0051177,,-0.0386,4,Finance
PWOD,"Penns Woods Bancorp, Inc.",24.5199,1.61583092,0.3899,Buy,21077,516805.9323,173356849.8466612,10.69949784,2.2702,,Finance
SPOK,"Spok Holdings, Inc.",8.78,2.09302326,0.18,Sell,290412,2549817.36,173339245.41271675,,-1.14,563,Communications
APCA,AP Acquisition Corp,9.98,0.50352467,0.05,,49022,489239.56,172154996.9909548,,,,Finance
LJAQ,LightJump Acquisition Corporation,9.895,0.05055612,0.005,Buy,25206,249413.37,171876166.00000003,4947.5,0.002,4,Finance
HWBK,"Hawthorn Bancshares, Inc.",25.89,-2.70830906,-0.7207,Buy,70636,1828766.04,171313491.79541925,7.58182246,3.3976,,Finance
TFFP,"TFF Pharmaceuticals, Inc.",6.75,-1.60349854,-0.11,Sell,397719,2684603.25,171259521.1005831,,-1.1154,4,Health Technology
JATT,JATT Acquisition Corp,9.87,0.20304569,0.02,Strong Buy,160655,1585664.85,170257495.99594316,,,,Finance
PDSB,PDS Biotechnology Corporation,5.94,-1.16472546,-0.07,Strong Sell,673094,3998178.36,168921351.13705584,,-0.5881,15,Health Technology
IBER,Ibere Pharmaceuticals,9.74,0.20576132,0.02,Buy,73409,715003.66,168015001.99794874,111.30136986,0.0876,3,Finance
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",10.23,7.91139241,0.75,Sell,181871,1860540.33,167983469.81310418,,-3.2894,99,Consumer Services
SWSS,Springwater Special Situations Corp.,9.81,0,0,Neutral,221074,2168735.94,167933706,,-0.0028,,Finance
SYNL,Synalloy Corporation,16.47,-2.19714964,-0.37,Buy,94514,1556645.58,167392155.51055896,44.66019417,0.3759,526,Non-Energy Minerals
RVSB,Riverview Bancorp Inc,7.54,-3.33333333,-0.26,Neutral,125872,949074.88,167211647.89008042,7.8891709,0.9488,232,Finance
TWIN,"Twin Disc, Incorporated",12.2,3.7414966,0.44,Buy,43743,533664.6,166678511.26359832,,-1.0939,743,Producer Manufacturing
SLGL,Sol-Gel Technologies Ltd.,7.2,-2.04081633,-0.15,Sell,19613,141213.6,166457290.95435682,,-0.7519,65,Health Technology
CFBK,CF Bankshares Inc.,21.44,-0.46425255,-0.1,Buy,2050,43952,166394730.5811321,7.63578735,2.8347,,Finance
CODX,"Co-Diagnostics, Inc.",5.75,0.34904014,0.02,Sell,735578,4229573.5,166145620.84760273,4.10141162,1.4604,37,Health Technology
SCMA,Seaport Calibre Materials Acquisition Corp.,9.92,0.2020202,0.02,,105362,1045191.04,166036001,,,,Finance
RDCM,Radcom Ltd.,11.71,0.94827586,0.11,Buy,93529,1095224.59,165114024.31496063,,-0.3722,,Technology Services
BWAC,Better World Acquisition Corp.,10.24,0.09775171,0.01,Buy,20744,212418.56,164922046.99999997,,-0.1233,3,Finance
CZWI,"Citizens Community Bancorp, Inc.",15.63,-1.69811321,-0.27,Buy,57016,891160.08,164153172.7318008,7.86144578,1.993,,Finance
AMAO,American Acquisition Opportunity Inc.,10.08,0,0,Buy,13650,137592,163371619,,,,Finance
HOWL,"Werewolf Therapeutics, Inc.",5.91,-20.77747989,-1.55,Strong Sell,268675,1587869.25,162994620.1843854,,,24,Health Technology
DMAQ,Deep Medicine Acquisition Corp.,9.91,0.30364372,0.03,Strong Buy,35617,352964.47,162853015.99798286,,,2,Finance
NMMC,North Mountain Merger Corp.,9.85,0,0,Neutral,45214,445357.9,162832822.99999997,1172.61904762,0.0084,,Finance
RCAC,Revelstone Capital Acquisition Corp.,9.84,0.1017294,0.01,,485,4772.4,162359993.96010232,,,,Finance
NBST,Newbury Street Acquisition Corporation,9.74,0.41237113,0.04,Strong Buy,26434,257467.16,162285932,,,,Finance
